	date	bias	headline	text	text_len	source	sentiment	magnitude
377	2019-04-09	3	trump says plan revive family separations blames obama uproar	president trump tuesday administration plans revive controversial policy allowed family separations border amid renewed speculation whether practice could return amid shakeup homeland security department looking trump reporters tuesday prior closed door meeting egyptian president abdel fattah el sisi kirstjen nielsen makes first public comments since resignation dhs boss added many people coming like picnic like disney land looking president ended practice pressure mounting criticism last year issue family separations emerged dhs secretary kirstjen nielsen resignation changes department president withdrew nomination acting immigration customs enforcement ice director ron vitellio become permanent head agency telling reporters ron good man going tougher direction want go tougher direction speaking reporters tuesday though trump sought pin blame predecessor uproar obama separated children understand president obama separated children trump cages shown inappropriate built president obama obama administration trump knows know know one stopped initial images cages children inside spread social media last year indeed obama administration taken wrongly described illustrating imprisonment trump administration family separations may happened obama nearly widespread trump administration amid zero tolerance policy led separations neither obama administration trump administration explicit family separation policy zero tolerance policy meant anyone caught crossing border illegally criminally prosecuted even previous convictions policy adults taken court criminal proceedings children separated charges took longer hours process children would sent care customs border protection health human services department secret service director step heels nielsen resignation last june trump signed executive order stopped family separations trump slammed congressional democrats tuesday enough act border security homeland security want better term better name trump want homeland security gonna	3053	Fox News (Online)	-0.4000000059604645	11.5
378	2019-04-08	3	judge blocks trump administration asylum policy	united states district judge richard seeborg monday blocked trump administration policy sending asylum seekers back mexico await court hear case commonly referred remain mexico program judge seeborg ruling put hold friday trump team opportunity appeal reported trump administration made decision force asylum seekers mexico case could heard number illegal aliens flocking united states mexico border various caravans traveling central american countries like guatemala honduras overwhelmed immigration officials lawsuit brought american civil liberties union aclu border rights center behalf various asylum seekers argued trump administration assessing danger facing mexico ap new policy asylum seekers guaranteed interpreters lawyers argue judge face potential persecution torture sent back mexico judy rabinovitz attorney american civil liberties union march court hearing seeborg appeared skeptical lawsuit argument administration misapplied law allows return immigrants mexico aclu groups suing say law apply asylum seekers cross border illegally arrive border crossing without proper documents judge questioned justice department argument asylum seekers sent back mexico eligible certain protections hearing immigration judge administration hopes making asylum seekers mexico discourage weak claims help reduce immigration court backlog cases process developed talks united states mexico policy excludes mexicans children seeking asylum remain mexico leaves individuals families fleeing persecution stranded side border need deserve laws protection america archi pyati chief policy tahirih justice center one plaintiffs lawsuit statement policy goes basic tenets fairness makes impossible us jobs glad see justice served	2518	Townhall	-0.4000000059604645	8.199999809265137
379	2019-04-07	3	trump declares country full interview says us longer accept illegal immigrants	president trump interview friends aired saturday morning declared country full immigration system longer absorb mass influx illegal immigrants praised mexico stopping border crossings threat shut mexico border witnessing people going brought country country full trump griff jenkins asked whether second generation daca deferred action childhood arrivals forming amid new immigrant arrivals many accompanied children system full anymore trump continued slamming flores settlement horror show forcing government release migrant minors detention days go horrible flores situation know decision horror show release days build big detention areas fill immediately trump visits southern border amid growing crisis declaring country full comments come wake escalating immigration crisis data suggesting customs border protection track apprehend almost million illegal immigrants border year threats close southern border trump visited border area california friday way events los angeles las vegas blamed border situation current immigration system democrats opposition border security measures never many people coming gaming system system changed worse happened democrats done terms congress trump never many people coming gaming system system changed worse happened democrats done terms congress president trump change laws would easy meantime mexico stop people coming lot people coming border border slowdown leaves ports entry vulnerable drug trafficking critics say trump interested summit latin american leaders mexico president andres manuel lopez obrador shown progress helping combat illegal border crossings need summit think done well without summit adding presidents mexico honduras guatemala el salvador understand seriousness administration aims stop illegal immigration understand stopped saving million dollars respectfully thank much last four days great see whole stream drying trump referring warning days ago close southern border app could stop southern border southern border look happening pulled fifteen hundred one thousand five hundred yesterday brought back pulled thousand day thousand day today gotten number mean lot full interview shown friends starting et saturday	3476	Fox News (Online)	-0.20000000298023224	12.699999809265137
380	2019-03-30	3	trump threatens close border next week mexico immediately stop flood illegal immigrants	president trump friday threatened close southern border next week mexico immediately stop record breaking surge illegal immigrants flooding united states trump warning comes customs border protection officials say march pace exceed border apprehensions highest monthly total decade according cbp week alone agents migrants custody democrats given us weakest immigration laws anywhere world mexico strongest make billion year trump tweeted therefore congress change weak immigration laws mexico stop illegals entering country southern border mexico many years made fortune far greater border costs mexico immediately stop illegal immigration coming united states sic southern border closing border large sections border next week continued would easy mexico take money talk besides lose much money especially add drug trafficking etc border closing would good thing president tweet comes similar threats earlier week close southern border trump accusing mexico central american nations nothing illegal immigration surges trump initial warning came following comments made customs border protection commissioner kevin mcalleenan week border breaking point noting enough agents respond flow illegal immigrants crossing mexico border breaking point arrived week border mcaleenan visit border el paso texas cbp facing unprecedented humanitarian border security crisis along southwest border agency tweeted saw highest number apprehensions encounters decade week one day cbp saw highest total apprehensions encounters decade monday migrants either apprehended encountered ports entry single day yesterday record broken single day last month migrants detained marking highest number apprehensions years figure includes unaccompanied children migrant families arrived el paso region fiscal time last year according cbp data influx prompted new challenges border patrol agents according new data number adults crossing border illegally children surged first four months year cbp apprehended migrants made adults children crossed illegally marking new record meanwhile president whose paramount campaign promise build wall along mexico border declared national emergency bid free funding barrier along border month president issued first veto democrat backed measure cancel emergency asked comments president serious mexcio stop chose reporters friday going stop close border keep closed long time added playing games tuesday house democrats failed override trump veto allowing trump move forward issue trump declared border emergency law lets shift budget funds address dire situations plan shift additional billion military construction projects work border barriers congress voted year limit spending barriers less billion democrats accused trump ignoring lawmakers constitutional control spending kristin brown louis casiano andrew reilly	4297	Fox News (Online)	-0.4000000059604645	15.0
381	2019-03-05	3	southern border breaking point illegal immigrants tried crossing february officials say	people tried cross mexico border february remarkable leap doubles number border apprehensions period time last year highest number february past years according officials system well beyond capacity remains breaking point customs border protection commissioner kevin mcaleenan reporters tuesday agency released record numbers trying enter southern border illegal immigrants found deplorable conditions inside tiny new mexico shed ice officials people increase percent january apprehended unaccompanied children family units totaling percent apprehensions brian hastings chief law enforcement operations agency reporters historically percent apprehensions border included mexican nationals tuesday percent arrested attempting entry without proper documentation northern triangle central america includes guatemala el salvador honduras clear numbers facing alarming trends rising volumes people illegally crossing southwest border arriving ports entry without documents mcaleenan nearly illegal immigrants apprehended crossing border new mexico fewer people overall apprehended crossing border illegally year increased numbers currently highest levels decade border security humanitarian crisis commissioner added border patrol noticing stark increase seeking asylum since october percent increase record levels asylum seekers since last fiscal year according agency added percent trying enter without proper documentation making claims fear return home country officials tuesday announced plans new processing center el paso texas manage record number people crossing border permanent solution better suited manage families children handle medical care concerns enhanced medical efforts assist managing increased flows fact solutions temporary solution sustainable app two illegal immigrant children died border patrol custody agency stepped medical screenings announced sweeping changes include rigorous interviews enter system data released tuesday comes gop controlled senate plans reject vote next week president trump national emergency declaration border would send extra funding	3105	Fox News (Online)	-0.20000000298023224	5.300000190734863
382	2019-02-15	3	courts defer trump xe national security pretext	president trump talks border patrol agent touring border wall prototypes near otay mesa port entry san diego calif march kevin lamarque reuters earlier today sarah huckabee sanders announced president trump sign compromise government funding bill take executive action including national emergency ensure stop national security humanitarian crisis border ominous words indicating president prepared defy congress plain language relevant statutes blatant abuse power moreover apparently set invoke national security stakes particularly high traditionally supreme court granted president immense amount deference matters national security deference unlimited see youngstown sheet tube co sawyer general matter courts reluctant intervene president invokes powers commander chief preferring leave key national security determinations political branches courts defer set dangerous precedent permit president override comprehensive civilian statutory border protection scheme absence armed conflict event reasonable prospect armed conflict southern border border security mission allied nation civilian mission border wall civilian structure manned civilian government employees border security scheme set congressional statute set modestly supplemented compromise funding bill trump defy wall military fortification moreover crime prevention enforcement criminal laws fundamentally civilian mission president waving hands citing national security change facts supreme court wants maintain deference case war prospect war still check trump without damage commander chief constitutional military authority one degree deference presence prospect armed conflict international law lesser deference absence armed conflict prospect armed conflict otherwise national security simply means whatever president says means invoked enable host abuses become plain cannot trust presidents police use power limits trusting partisan allies house senate limit congressional response story daca dapa trump hopes story national emergency declaration judicial power article iii courts encompasses ability interpret statutes enacted congress courts abdicate constitutional role delegate chief executive interpretation national security statutes seeks enforce consider enjoyed article proposition join nrplus members content including magazine paywalls content meters advertising minimal experience unique access writers editors conference calls social media groups etc importantly nrplus members help keep nr going consider enjoyed article stimulated contents proposition join nrplus learn	3676	National Review	-0.20000000298023224	11.399999618530273
383	2019-02-14	3	conservatives happy trump national emergency declaration	president donald trump thursday signed spending bill decided declare national emergency obtain funding border wall everyone excited fact number conservative commentators talking heads took twitter explain opposed trump national emergency declaration common reason people opposed afraid democrats utilize national emergencies future push policies congress remember president obama used pen phone things done need repeat conservative mattklewis trump declaring national emergency build wall wrong sets dangerous precedent democrat president declare state emergency address school shooting deal climate change co qpceeonwbb pic twitter com gaiut xbz cnn newsroom cnnnewsroom january see president trump proceeds makes whole lot easier next democrat president invoke national emergency guns climate change etc lisa boothe lisamarieboothe february low key one greater self owns recent political history going sign shit bill try set precedent certainly benefit dems gop long term allahpundit allahpundit february exactly national emergency wise move co aoypyrg liz wheeler liz wheeler february want national emergency move become new harry reid filibuster reform dana loesch dloesch february democrats one day decide say climate change national emergency already power use executive action careful dana loesch dloesch february emergency declaration dangerous rash reckless myopic decision passionately opposed principled conservatives co ugz hfvr philip klein philipaklein february trump succeeds would difficult democrat declare emergency based national climate assessment go using military massive infrastructure projects clean energy co ugz hfvr philip klein philipaklein february hope limited government conservatives emergency declaration gets quickly enjoined eventually nixed federal court least would set legal limits use emergency powers co ugz hfvr philip klein philipaklein february republican strategist rick wilson went tangent trump decision reminded conservatives decision bad conservative movement every one conservatives gushing abuse emergency powers owns democratic president declares national emergency day whether guns abortion climate lgbt issues remember wanted things go rick wilson therickwilson february political side wanted national emergency totally made crisis tool goes unused politics rick wilson therickwilson february declaration social engineering make lumpentariat trump supporters feel good going stop brown tide short term political spank bank material sean hannity imitators rick wilson therickwilson february conservatives used cautious executive overreach least paper cheering false flag emergency long running knock effects hands team rick wilson therickwilson february conservatives want make budget process appropriations enshrined constitution subject presidential whim alone money shall drawn treasury consequence appropriations made law ¯ ¯ rick wilson therickwilson february question democrats utilize strategy point trump precedent matter issues	4418	Townhall	-0.4000000059604645	14.5
384	2019-02-13	3	trump says options paying border wall	president trump says made point needs border wall build without congress rather force another unpopular economically harmful government shutdown trump sounds increasingly willing accept agreement congress provides billion border barriers less one fourth billion demanded initially wall think point made last shutdown president wednesday people realized bad border unsafe border lawmakers sorted details agreement released details bill early thursday morning house senate voting bill later day nearly page spending bill money miles new border fencing texas money maintain daily average detention beds immigrations customs enforcement agency holds immigrants live illegally custody bill provides authority move cash go level homeland secretary determines needed question others still unresolved late wednesday conservative house freedom caucus called one week extension stopgap funding keep government open give lawmakers time review fine print border deal congress facing friday deadline approve spending bills keep nine government agencies open agreement would pay miles border fencing barriers concrete walls rio grande valley texas president advisers exploring ways shift money within departments pay barriers option riling congressional democrats needs congressional senate minority leader charles schumer noted democrats hold house majority authority without house republicans say law gives presidents flexibility called transfer authority shift already appropriated funds toward border security sen roy blunt missouri cited example million fighting drug trafficking appropriated pentagon trump increasingly delivering message already building wall regardless congress saying options people see think surprised lot work giving contracts right options people really understand speaking later wednesday law enforcement groups trump vowed finish border wall review new proposal congress promise never waver sacred duty defend nation people job done happening police chiefs county sheriffs barrier big wall wall people going easy president extremely good shape one would able climb mount everest lot easier think president vowed last december would proud shut government principle border security made clear want repeat episode forced federal workers go without pay days shutdown would terrible thing trump think lot good points made want see another one reason much trump republican base supported shutdown started dec voters overall disapproved gallup wednesday trump job approval rating fell percent mid january shutdown climbed back percent early february agreed reopen government increase largely attributable positive comments independents pollsters morning consult politico survey released wednesday found percent respondents support second shutdown trump demand border wall influential conservatives heaping much public pressure trump time force shutdown host sean hannity called new agreement garbage compromise came monday night since toned criticism referring billion payment wall suggesting administration find money elsewhere federal budget case wins big time hannity daily radio show critics president saying got nothing shutdown got less border barriers democrats offered last year beginning campaign rally held monday night border el paso texas trump telling supporters pain shutdown necessary make point urgency border security crisis shutdown worth temporary increase nation unemployment rate little blip unemployment rate thing called shutdown trump remember … shutdown would able show country politicians world hell happening border added important thing white house aides noted agreement provides money border barriers house speaker nancy pelosi dismissively offered president wall funding testy talks shutdown pelosi urging house democrats support tentative agreement wednesday compromises say people support bill pelosi reporters judge days pass legislation lawmakers rushing avoid another shutdown president conservative allies urging pack short term funding extension provide time study details deal politics trust everything rick manning president americans limited government president reason trust speaker pelosi insert trap language bill would wise verify proposed legislation free language would prevent meaningful action address crisis border everyone would like see drama finally come end better right regret signing bill later • stephen dinan story sign daily newsletters manage newsletters washington	6941	Washington Times	-0.20000000298023224	21.700000762939453
385	2019-01-20	3	trump xe immigration offer brings sharp reactions dems gop	president trump immigration compromise package end partial government shutdown drew sharp reactions democratic republican lawmakers alike televised white house address saturday afternoon trump offered democrats three year extension protections deferred action childhood arrivals daca recipients exchange billion seeking barrier along nation southern border mexico hoyer urges trump mcconnell stop holding government hostage immigration system source pride source shame world trump plea president proposal met disdain array top democratic lawmakers many used language critiques accusing trump holding government federal workers hostage house speaker nancy pelosi calif tweeted hear president sympathy federal workers face much uncertainty chaos trumpshutdown trump made announcement pelosi called anticipated proposal non starter trump offers immigration compromise one thing proposal include permanent solution dreamers tps recipients country needs supports part chuck schumer senate minority leader called trump proposal one sided ineffective clear president realizes closing government hurting many american workers families put country untenable position unfortunately keeps putting forward one sided ineffective remedies one way open government president democrats republicans civil discussion come bipartisan solutions schumer concluded president single handedly took away daca tps protections first place offering protections back exchange wall compromise hostage taking house majority leader steny hoyer shared similar sentiment urging trump sen mitch mcconnell stop holding government hostage end shutdown immediately president stop holding government hostage end shutdown federal employees back work serving american people reason americans shut work without paycheck negotiations take place best way secure borders app hoyer negotiation progress government reopens government open negotiate agreement strengthen border security sides support best interests american people another leading dem sen kristen gillibrand new york announced white house bid jan episode late show stephen colbert trump offer bad deal gillibrand tweeted trump ordered end daca tps shut government holding federal workers hostage saying temporarily give back took away give pointless ineffective wall falsely promised mexico would pay bad deal new jersey sen bob menendez response bluntly accused trump forcing pointless shutdown pay border wall americans held hostage president forced pointless shutdown pay expensive ineffective wall immigration dreamers tps recipients bargaining chips unacceptable taking away daca protections eliminating tps program thousands immigrants creating humanitarian crisis border president trump offering temporary solutions exchange permanent wall democratic senator legitimate negotiation proceed government reopened fellow democratic sen chris coons delaware slammed mcconnell refusing meaningfully negotiate senate democrats called trump offer first step toward comprehensive immigration reform senseless government shutdown hurting millions americans impacts getting worse president open government republicans democrats congress work white house find sensible solution border security immigration confident reasonable compromise reached president trump continues keep significant parts government shut leader mcconnell refuses meaningfully negotiate senate democrats relief dreamers extension temporary protected status represent first step toward comprehensive immigration reform ideas members parties taken debated republicans democrats stand ready work toward solution fact remains reason large parts federal government shut debate appropriate border security immigration policies republican lawmakers opposite end reaction spectrum praised president willingness negotiate senate majority leader mcconnell instance commended president taking bipartisan steps toward addressing current immigration issues statement compromise divided government means everyone everything want every time president proposal reflects strikes fair compromise incorporating priorities sides aisle bill takes bipartisan approach opening closed portions federal government pairs border security investment nation needs additional immigration measures democrat republican members congress believe necessary unlike bills come house past weeks proposal could actually resolve impasse full support president could signed law quickly reopen government republican whip steve scalise called democrats match trump willingness negotiate time political games long passed democrats put personal dislike president aside end obstruction finally come negotiating table time democrats right functioning security nation agree deal opens government includes funding border wall measures solve serious immigration crisis southern border statement republican side sen susan collins maine hopeful constructive debate democrats compromise sign weakness sign strength particularly hundreds thousands families harmed administration senate republicans democrats resolve stalemate federal workers families miss yet another paycheck economy damaged sen mitt romney utah whose views president policies fluctuated trump put forth reasonable good faith proposal reopen government help secure border tweeted look forward voting work encourage republican democratic colleagues earlier speaking ogden utah romney understand pelosi position border security pelosi fellow democrats voted miles border fence past vote another miles understand position really republican senator florida sen marco rubio took positive trump proposed deal like fellow republicans trump made reasonable offer urged democrats work way end shutdown sides make mutual concessions order reach agreement president made reasonable offer extend daca tps protections exchange border security measures supports hope instead choosing road endless obstruction democrats decide work reach agreement end shutdown likewise house republican leader kevin mccarthy called president immigration offer reasonable mccarthy tweeted president trump put forward serious reasonable offer reform parts broken immigration system reopen government moment turns nancy pelosi chuck schumer country watching adam shaw	8999	Fox News (Online)	-0.20000000298023224	33.0
386	2019-01-04	3	schumer trump terrible negotiator	senate minority leader charles schumer begged republicans friday break president trump vote reopen government without new border wall money saying president know negotiate shot came minutes democratic leaders white house meet trump president self image masterful deal maker president trump terrible negotiator schumer government shutdown reached two weeks friday little sign end soon senators holding votes friday expected session weekend monday return tuesday night business front house late thursday passed two bills reopen nine departments lost funding dec trump signaled would veto senate republican leaders give bills floor time sign daily newsletters manage newsletters washington	1081	Washington Times	-0.30000001192092896	4.099999904632568
387	2019-01-01	3	trump pelosi shutdown border wall xe let xe make deal xe	fight federal government shutdown entered new year president trump tuesday expressed desire make deal house democratic leader nancy pelosi funding border wall border security wall thing shutdown nancy pelosi wanted start tenure speaker trump tweeted let make deal pelosi poised become speaker house democrats officially take back control chamber thursday trump comments come amid house democrats plan introduce legislative package open government thursday though unclear whether trump republicans senate go along learned briefing white house wednesday top two leaders party chamber new congress discuss impasse house democratic plan include one bill fund department homeland security current levels feb billion border security include money president desired wall border whether republican led senate majority leader mitch mcconnell consider bills trump would sign either law unclear mcconnell spokesman donald stewart senate republicans take action without trump backing simple senate going send president sign stewart even symbolic passage bills house would put fresh pressure president republicans democrats standstill president trump demands billion fund border wall earlier tuesday president ripped democrats insisting fund border wall one thing proven trump tweeted democrats care open borders crime drugs open borders bring negotiations partial government shutdown stalled holidays negotiations impasse moment sen richard shelby ala chairman senate appropriations committee cbs face nation sunday wish funding slew federal agencies lapsed midnight dec days christmas congress white house failed pass spending package nine cabinet level departments dozens agencies closed affecting quarter federal government resolution sight shutdown forcing hundreds thousands federal workers contractors stay home work without pay museums galleries popular visitors locals nation capital close starting midweek partial shutdown federal government drags chad pergram	2927	Fox News (Online)	-0.4000000059604645	11.600000381469727
388	2018-12-31	3	dems plan end shutdown punts border battle february	democrats announced plan monday try reopen government passing package senate written bills fund remaining parts government coupled stopgap funding feb homeland security plan repeatedly rejected principle white house democrats take control house new congress convenes thursday say try force action goal separate trump demand border wall ongoing government shutdown reopening government putting fight homeland security budget several weeks rep nancy pelosi poised become house speaker senate minority leader charles schumer senators already voted feb funding bill votes two weeks ago would height irresponsibility political cynicism senate republicans reject legislation already supported leaders hope isolate trump whose demand border funding sent government generally painless shutdown government still operating percent discretionary money expired dec holidays muted much impact agencies continued function leftover money postponing real effects americans sign daily newsletters manage newsletters washington	1511	Washington Times	-0.30000001192092896	3.799999952316284
389	2018-12-30	3	trump blames democrats deaths migrant children border	president trump blamed congressional democrats saturday deaths migrant children border saying liberals pathetic immigration policies encouraged foreign families attempt dangerous journey deaths children others border strictly fault democrats pathetic immigration policies allow people make long trek thinking enter country illegally trump tweeted wall even try house democrats ordered homeland security officials week preserve evidence related two deaths month guatemalan children jumped mexico border parents signaling investigation next month year old boy felipe gomez alonzo died christmas eve six days border patrol custody treated cold fever hospital released readmitted hours later died soon thereafter mother guatemala boy father brought child trip belief gaining illegal entry would easier child earlier month year old guatemalan girl died arrested crossing border illegally father border patrol agents twice managed revive fell ill later suffered heart attack liver respiratory failure hospital trump two children sick given border patrol father young girl fault given water days president tweeted border patrol needs wall end working hard getting little credit sign daily newsletters manage newsletters washington	1876	Washington Times	-0.4000000059604645	8.600000381469727
390	2018-12-28	3	trump threatens close border terminate trade deals aid unless wall funded	president trump warned friday democrats agree demands fund wall southern border close southern border entirely aid central american countries pulling back trade mexico forced close southern border entirely obstructionist democrats give us money finish wall change ridiculous immigration laws country saddled tweeted friday morning hard believe congress president would approve tweetstorm came amid partial government shutdown soon enter second week closures began last saturday republicans democrats unable agree funding package would keep government open fund trump promised border wall trump demanded billion barrier democrats refused instead offering billion general border security app sides refusing budge little activity capitol hill amid holiday break signs impasse ending anytime soon one member house republican leadership thursday resolution may emerge new year friday trump renewed demands wall threatened numerous consequences absence money even suggested pulling back recently renegotiated north american free trade agreement nafta goes united states mexico canada agreement usmca united states looses sic soooo much money trade mexico nafta billion dollars year including drug money would many amount would consider closing southern border profit making operation tweeted bring car industry back united states belongs go back pre nafta many companies jobs foolishly sent mexico carried either build finish wall close border would terminate aid honduras guatemala el salvador nothing united states taking money referred reports another caravan migrants hoping planning leaving honduras january word new caravan forming honduras nothing cutting aid countries taking advantage years trump previously threatened shut border took action following threats previously threatened aid countries assist nothing stop caravans earlier month pledged total billion aid investment central america southern mexico part push promote better security job opportunities central americans mexicans emigrate nielsen announces deal mexico overhaul asylum process combat catch release trade relations mexico could risk new agreement dhs secretary kirstjen nielsen announced month calls immigrants claiming asylum returned mexico cases processed mick mulvaney trump incoming acting chief staff claimed friday friends appeared senate democratic leader chuck schumer interested deal speaker designate nancy pelosi preventing alleged democrats dealing pelosi waiting secures speakership think negotiate new congress sworn pelosi denied claims provided counteroffer democrats offered republicans three options open government include funding strong sensible effective border security president immoral ineffective expensive wall drew hammill pelosi deputy chief staff house majority democrats act swiftly end trump shutdown fight strategic robust national security policy including strong smart border security strong support servicemembers veterans chad pergram	4456	Fox News (Online)	-0.4000000059604645	13.199999809265137
391	2018-12-26	3	dhs begs help orders full review second migrant child death	border officials begged medical help coast guard pentagon screen illegal immigrants asked american mexican disease specialists investigate surge sick migrants caught border another illegal immigrant child died custody every juvenile currently held customs border protection rechecked health issues review cbp procedures underway authorities death christmas eve one involved year old boy jumped border father dec shuttled four cbp facilities one hospital six days boy death cbp two dozen welfare checks performed six days final day boy showed problems treated hospital released hours falling ill died soon readmitted tragic loss cbp commissioner kevin mcaleenan statement late tuesday deepest sympathies go family death fueled already raging debate cbp handling surge illegal immigrant families straining homeland security abilities democrats congress immigrant rights activists across country blood children government hands insist bad policies poor attitudes deaths year old girl arrived border month remote new mexico father took time processing facility en route began vomiting stopped breathing agents managed revive twice died day later hospital suffering liver respiratory failure heart attack administration officials say long rough journey mexico compromised girl health custody mere hours latest case tougher wave away guatemalan officials tuesday father insisted boy healthy arrived arrested part group migrants west el paso texas early afternoon dec homeland security officials though seen rise number ill migrants crossing border dozens people day border patrol facilities need medical treatment clear migrants particularly children increasingly facing medical challenges harboring illness caused long dangerous journey homeland security secretary kirstjen nielsen statement asked centers disease control prevention look cases asked mexican authorities investigate shelters south border migrants central america hole waiting ok smugglers attempt cross homeland security officials shelters likely causes spread disease case boy died week authorities spotted signs flu took hospital tested strep throat common cold diagnosed boy given tylenol held observation ran fever degrees amoxicillin ibuprofen prescribed boy released later vomited father refused medical attention boy health improving hours later border patrol agent boy glossy eyes transported back gerald champion regional medical center vomited lost consciousness officials declared dead little minutes later congressional democrats vowed investigate take control house next year incumbent upon congress ask serious questions happened bears responsibility rep steny hoyer maryland democrat poised become majority leader internal cbp review underway deaths girl boy month homeland security inspector general announced investigation girl death homeland security official deaths children cbp custody rare none reported decade officials suggested problem lay south border smugglers encouraging surge migrants particularly families young children make trip central america migrants convinced take advantage lax policies gain illegal foothold system pushed breaking point seek open borders smugglers traffickers parents put minors risk embarking dangerous arduous journey north nielsen department officials pleading congress change laws abuses asylum process allow illegal immigrant families held detention would make easier deport central americans fail enter relatives neighbors would discouraged making trip government hopes obama administration took approach deal surge families drawn far outrage time homeland security official briefed reporters wednesday would allow identified time action sounding alarm months seeking additional support action congress courts deal yet see assistance official authorities handle strain department released timeline events latest death beginning early afternoon arrest dec part group migrants snared west el paso border crossing migrants kept field three hours cbp blaming difficulty finding transportation late afternoon migrants initial processing center given food water kept two days transported another cbp facility stayed another two nights two locations given welfare checks checks agents give visual examinations ask whether migrants need anything whether anything wrong sunday overcrowding el paso facility group migrants transported facility new mexico monday six days arrests cbp contacted immigration customs enforcement permanent placement hours later morning christmas eve agent noticed boy coughing reported glossy eyes half hour later boy taken hospital flu check release middle afternoon boy sent temporary facility border patrol checkpoint meal given dose medications still checkpoint boy vomited agents cleaned vomit father refused medical assistance child observed lethargic agent duty emergency medical skills boy taken back hospital vomited lost consciousness hour emergence condition arrival hospital pronounced dead minutes arrival sign daily newsletters manage newsletters washington	7732	Washington Times	-0.4000000059604645	31.399999618530273
392	2018-12-21	3	trump orders mcconnell xe go nuclear xe wall	president donald trump instructed senate majority leader mitch mcconnell use nuclear option end filibuster pass funding border wall friday morning tweet mitch use nuclear option done country counting donald trump realdonaldtrump december trump tweet came moments white house secretary sarah huckabee sanders explicitly white house wants senate end filibuster senate constitutional duty constitutional authority actually protect country sovereign country borders protection american citizens sanders declared trump tweet latest series sent friday morning urging senate pass bill cleared house representatives thursday night fully provides billion dollars proposed wall along southern border related trump moves towards shutdown wall funding shutdown today democrats vote border security donald trump realdonaldtrump december matter happens today senate republican house members proud flew back washington parts world order vote border security wall one democrat voted yes big proud donald trump realdonaldtrump december option originally thought untenable senate could garner necessary votes legislation passes upper chamber congress votes support order clear filibuster proof majority senate reserves ability remake rules end historical filibuster trump instruction mcconnell may fall deaf ears senate leader promising would never end filibuster order advance legislation single senator majority thinks ought change legislative filibuster mcconnell declared one	2154	The Daily Caller	-0.10000000149011612	7.0
393	2018-12-20	3	president trump win shutdown showdown	opinions expressed columnists necessarily represent views townhall com democrats going away holding federal government hostage radical open borders agenda democrats know got republicans cave previous budget impasse produced bloated trillion omnibus spending bill fund construction border wall president trump reluctantly signed bill vow would never put signature bad piece legislation matter national security signed omnibus spending bill say congress never sign another bill like president declared march prevent omnibus situation ever happening calling congress give line item veto govt spending bills made position even clear july pledging fix country broken immigration system even requires shutdown care political ramifications immigration laws border security complete total disaster decades way democrats allow fixed without government shutdown tweeted border security national security national security long term viability country government shutdown small price pay safe prosperous america prior last budget impasse president trump offered congressional democrats surprisingly generous deal offering accept legal status nearly million daca recipients exchange funding border wall true form though obstructionist democrats rejected president good faith overture even though billion requested wall would accounted less percent amount congress ended appropriating partial government shutdown looming deal fund seven government agencies concluded december president trump perfect opportunity pledge finally getting border wall funding sought since beginning presidency senate democrats insist accept billion border security threatening punish department homeland security dhs includes immigration customs enforcement ice president capitulate order way democrats everything power portray potential partial government shutdown national catastrophe fearmongering intended manipulate public reality two thirds federal government already funded budget deal reached earlier year partial shutdown would affect federal employees including serving armed forces fact entirely possible showdown involve dhs funding political drama immigration since congress could fund six agencies separately even dhs temporarily left without funding though would materially impact border security border patrol ice agents would almost certainly still required work would able receive paychecks funding deal could reached history shows would temporary problem since congress always appropriated back pay employees affected previous shutdowns democrats party con artists fear mongers president trump fool knows border wall essential national security going give urgent priority interest political expediency harlan hill political advisor media commentator advisory board member donald trump president inc	4016	Townhall	-0.30000001192092896	13.600000381469727
